igdb_id,name,original_release_year,genres,themes,game_modes,visibility_count_score,rating_count,total_rating_count,summary,storyline,llm6_protagonist_name,llm6_protagonist_type,primary_archetype_12,secondary_archetype_12,tertiary_archetype_12,llm6_protagonist_confidence_0_3,llm6_archetype_confidence_0_3,llm6_needs_manual_review,llm6_evidence_basis,llm6_note
949,Call of Duty 3,2006,Shooter,Action | Historical | Warfare,Multiplayer | Single player,977.0,319.0,324.0,"""Call of Duty 3"" is a first-person shooter developed by Treyarch and published by Activision, released in 2006. This installment in the acclaimed series focuses on the Normandy breakout, one of the most pivotal moments of World War II, and follows the Allied forces' push to liberate Paris from Nazi occupation.

Players experience the conflict from multiple perspectives, including American, British, Canadian, and Polish soldiers, each with unique missions and challenges. The game's narrative is rich with historical detail and emphasizes the diversity of the Allied effort.

""Call of Duty 3"" is known for its intense, fast-paced combat and enhanced gameplay mechanics, such as improved melee attacks and the introduction of close-quarters battles. It also features expansive multiplayer modes, allowing players to engage in large-scale battles online.

With its high-quality graphics, realistic sound design, and compelling storytelling, ""Call of Duty 3"" provides a deeply immersive World War II experience that captures the heroism and horrors of the battlefield.","Call of Duty 3 is a historic first-person shooter that takes place during World War II. The single player campaign is modeled after the Normandy breakout, where the British, Canadian, American, Polish, and French Resistance forces pushed into the village of Chambois, France, also known as the Falaise Gap.",Player soldier/agent,player_avatar_weakly_defined,Hero/Warrior,Rebel/Outlaw,Caregiver/Guardian,1,1,True,metadata_inference,Weak protagonist role inferred from genre and metadata; no fixed name found.
7313,Heroes of the Storm,2015,MOBA,Action | Fantasy | Science fiction,Co-operative | Multiplayer,975.0,313.0,322.0,"Heroes of the Storm is a multiplayer online battle arena video game by Blizzard Entertainment. The game brings together characters (known in the game as heroes) from multiple Blizzard universes, such as Warcraft and StarCraft and puts them against each other in an arena in a 5 versus 5 battle. Heroes of the Storm features multiple game modes, such as co-op (PCs vs. NPCs) and versus (PCs vs. PCs).","In an environment called The Nexus with eternal fights, heroes from famous Blizzard franchises such as World of Warcraft, StarCraft, Diablo and Lost Vikings are grouped per franchise and role to battle for control of the battleground.",,no_clear_protagonist,Not applicable,Uncertain,Uncertain,2,2,False,metadata_inference,Roster/multiplayer title without a single protagonist.
1528,Jak and Daxter: The Precursor Legacy,2001,Adventure | Platform | Racing,Action | Comedy | Open world | Science fiction,Single player,973.0,323.0,324.0,"Jak and Daxter: The Precursor Legacy is a 2001 platform video game developed by Naughty Dog and published by Sony Computer Entertainment for the Sony PlayStation 2 on December 4, 2001, as the first game of the Jak and Daxter series. The game follows the protagonist, a young teenager named Jak, as he tries to help his friend Daxter after he is transformed into an ""ottsel"", a fictional hybrid of an otter and a weasel.

The game offers a large range of missions, collectables and objectives, often in the form of minigames, which provide a variety of gameplay experiences, as well as puzzles and platforming stages, which are completed by the player to proceed with the story.","The opening sequence of the game features Jak and Daxter in a speedboat headed for Misty Island, an area prohibited by their watch over Samos. Upon arriving to the island, Daxter had second thoughts about straying from the village. The two perch on a large skeleton to observe a legion of lurkers crowded around two dark figures, Gol and Maia, who were commanding the lurkers to ""deal harshly with anyone who strays from the village,"" and to search for any precursor artifacts and eco near Sandover Village.[4] After the secret observation, Jak and Daxter continue searching the island. Daxter trips on a dark eco canister which he tosses to Jak after expressing his dislike for the item, and as Jak caught the object it lit up. Shortly afterwards a bone armor lurker suddenly confronted the two, where Jak threw the dark eco canister at the lurker, killing it, but inadvertently knocked Daxter into a dark eco silo behind him. When Daxter reemerged, he was in the form of an ottsel, and upon realizing the transformation he began to panic.",Jak,fixed_named_single,Explorer/Seeker,Hero/Warrior,Sage/Investigator,2,2,False,metadata_inference,Protagonist inferred from summary/storyline.
552,God of War: Chains of Olympus,2008,Adventure | Hack and slash/Beat 'em up,Action | Fantasy | Historical,Single player,961.0,315.0,319.0,"Kratos makes his inaugural appearance on a portable gaming platform in the third instalment of the God of War series. Chains of Olympus serves as a prequel, unfolding its narrative a decade before the events in the original God of War. While retaining the familiar gameplay dynamics of its predecessors, subtle modifications enhance the overall experience. Kratos embarks on a journey through various levels, engaging in relentless combat against foes and formidable bosses, deciphering puzzles based on manipulating boxes, and participating in quick-time events. Throughout his odyssey, he amasses red orbs to fortify his weapons and abilities, secures Gorgon eyeballs to augment his health, and acquires Phoenix feathers to amplify his magical prowess.

The game's controls underwent refinement to harmonize with the reduced button configuration of the PSP. Dodging, for instance, now necessitates the utilization of both shoulder buttons and the analogue stick. The iconic Blades of Chaos, synonymous with the God of War series, make a return, accompanied by an array of new weapons and magical spells such as the Sun Shield, Efreet spell, and Light of Dawn.

The narrative unfolds as the Gods dispatch Kratos to the city of Attica, charging him with the defence against an encroaching Persian army. However, as Morpheus unleashes chaos, Kratos finds himself compelled to harness his formidable powers to once again rescue the world from impending doom.","Set halfway through Kratos' ten years of servitude to the Gods, Chains of Olympus begins with Kratos being dispatched to the city of Attica to help defend it from the invading Persian army. Soon after his arrival, the Spartan spots a basilisk climbing over the city walls and gives chase. During his chase, Kratos confronts the Persian King inside the city and kills him. Taking the King's power to summon the Efreet, he then encounters the basilisk and kills it. After defeating the basilisk, he witnesses the sun fall from the sky, plunging the world into darkness. Following the dim remaining light on the horizon, Kratos fights his way through the city of Marathon, along the way encountering the black fog of Morpheus, which now covers the land in darkness.",Kratos,fixed_named_single,Rebel/Outlaw,Hero/Warrior,Ruler/Leader,3,3,False,general_knowledge,Violent mythic antihero lead.
2286,Pokémon X,2013,Adventure | Role-playing (RPG) | Turn-based strategy (TBS),Fantasy | Open world | Science fiction,Multiplayer | Single player,958.0,306.0,316.0,"An all-new 3D Pokemon adventure packed with never-before-seen Pokemon will launch worldwide in October 2013. Pokemon X and Pokemon Y will present a new generation of Pokemon, and introduce players to an exciting new adventure in a breathtaking 3D world.",,Player character / Pokémon Trainer,customizable_but_defined,Explorer/Seeker,Caregiver/Guardian,Sage/Investigator,3,3,False,general_knowledge,Trainer journey with chosen avatar.
37382,Pokémon Sword,2019,Adventure | Role-playing (RPG) | Turn-based strategy (TBS),Fantasy | Open world,Multiplayer | Single player,953.0,303.0,314.0,"Unsheathe your sword and take up your shield!

The world of Pokémon expands to include the Galar region in Pokémon Sword and Pokémon Shield!",,Player character / Pokémon Trainer,customizable_but_defined,Explorer/Seeker,Caregiver/Guardian,Sage/Investigator,3,3,False,general_knowledge,Trainer journey with chosen avatar.
1269,Darksiders II,2012,Adventure | Hack and slash/Beat 'em up | Role-playing (RPG),Action | Fantasy | Open world,Single player,946.0,294.0,310.0,"Become Death - The most feared of the legendary Four Horseman.
Epic Universe – Unlike anything the player has seen before, delivered in the unique style of Joe Mad.

Player Choice & Customization – Customize your experience with varied armor sets, weapons, and skill trees allowing players to create their own Death.

Explore a vast open world, complete dozens of side quests and customize your Death with a full leveling system, skill trees and endless equipment combinations.
Death is a nimble and agile character capable of incredible acrobatic feats allowing the player to explore the world like never before.","Awakened by the End of Days, Death, the most feared of the legendary Four Horsemen, embarks upon a quest to restore mankind, and redeem his brother’s name. Along the way, the Horseman discovers that there are far worse things than an earthly Apocalypse, and that an ancient grudge may threaten all of Creation.",Death,fixed_named_single,Rebel/Outlaw,Hero/Warrior,Magician/Transformer,3,3,False,general_knowledge,Horseman protagonist.
1104,Metroid Fusion,2002,Adventure | Platform | Shooter,Action | Science fiction,Single player,935.0,309.0,311.0,"Metroid Fusion is a side-scrolling action-adventure game that combines exploration, combat, and progression within a structured environment. Players navigate distinct sectors, acquire new abilities, and unlock access to previously restricted areas as they advance.
The game emphasizes guided objectives alongside ability-based traversal, with a focus on atmospheric tension, evolving threats, and progression through upgrades.","The game begins with Samus Aran acting as a bodyguard for the Biologic's research team on planet SR388. Eventually, a Hornoad confronts them and is killed by Samus. However, a globular yellow organism (an X) emerges from the Hornoad as it is destroyed and enters Samus's body.
Feeling no initial effects, Samus continues escorting the researchers and completes the assignment. On the way back to the laboratory, however, Samus loses consciousness, and her gunship crashes into an asteroid belt. The ship's emergency systems automatically ejected Samus' escape pod, saving her from the crash, but her gunship is completely destroyed. Samus is quickly attended to by a medical crew, who discover that the creature that entered her body on SR388 was actually a parasitic organism that they soon named X.

Samus Infected 2
Samus, infected by the X Parasites.
The organic components of Samus's Power Suit had become so integrated with her system that it could not be removed while she was unconscious. Large portions of her infected suit had to be surgically removed, dramatically altering its appearance. However, the X in Samus's central nervous system were too embedded to be removed safely; Samus's chances of survival were lower than one percent.
Metroids are the only known predator of the X; however, since Samus destroyed all the Metroids on SR388 in a previous mission, the X were able to multiply unchecked. Seeing this as the key to curing her, doctors proposed using a Metroid cell from Samus' dead Baby Metroid to make an anti-X vaccine. Apparently, the Federation had managed to preserve a cell culture from the Baby that saved Samus while she was on Zebes a second time. The serum was prepared and injected without delay, completely eradicating the X. There were, however, two side effects: Samus could no longer be hurt by normal X and could even absorb them to replenish health and ammunition, but she also inherited the Metroids' vulnerability to cold.

Upon recovering, Samus is sent to investigate an explosion on the Biologic Space Laboratories research station, where the specimens from SR388 and the infected pieces of her Power Suit are being held. Once she arrives at the station, Samus immediately heads to the Quarantine Bay, where she encounters and kills a Hornoad that has been infected by an X parasite. Samus speaks with her new gunship's computer (whom she has named ""Adam"", as it reminds her of a former CO) and learns that the specimens brought back by the field team have become infected by the X. The computer also reveals that the X can use the DNA of its prey to create a perfect copy, meaning any organic life on the station may also be infected.

SA-X 1
The SA-X.
As she continues to explore the station, Samus discovers that the X have used the infected portions of her Power Suit to create a copy of Samus herself, dubbed the SA-X (or Samus Aran-X). Since the SA-X arose from Samus's fully-upgraded Power Suit, it has all of her powered-up abilities, as evidenced by it using a Power Bomb to escape the Quarantine Bay. By exploding the bomb, the SA-X also destroyed the capsules holding the X specimens, releasing them all into the station. Well into her investigation of the station, Samus stumbles upon the facility's Restricted Lab. Here, she finds dozens of infant Metroids and several more Metroids in various stages of maturity, all in stasis; these were the results of a cloning project of which Samus was not previously aware. Shortly after Samus discovers them, the SA-X attempts to destroy its predators, but its plan backfires: the Metroids break free and the emergency fail-safes are activated as a result. Samus barely escapes before the lab locks down completely and is jettisoned from the station, exploding over SR388.
After the incident at the Restricted Lab, Samus speaks with her ship's computer, who is angry about the discovery and subsequent destruction of the Metroids. The computer explains that the Federation had been secretly working on a Metroid breeding program, for ""peaceful applications"". The computer reveals that the station's SRX environment, a replica of the SR388 ecosystem, was ideal for raising Alpha, Gamma, Zeta, and even Omega Metroids. The research uncovered techniques for rapid growth, allowing an infant grow into an Omega Metroid in mere days. Unfortunately, the SA-X had been tracking Samus down and followed her to the lab's location. Much to Samus's surprise, the computer also mentions that the SA-X has been reproducing asexually and there are no fewer than 10 aboard the station.

Later, the computer tells Samus that she has caused enough damage and instructs her to leave the rest of the investigation to the Federation. Apparently, the Federation has taken an interest in the X and SA-X and believe that this life-form has endless applications. Samus, having seen the SA-X's destructive capabilities firsthand, is strongly against this. She is convinced that the X will overwhelm the Federation troops as soon as they land, absorbing their powers and knowledge in the process. If this happens, they could easily spread throughout the galaxy and ""galactic civilization will end.""

As an alternative, Samus decides to activate the station's self-destruct mechanism in order to destroy the X, risking her own life in the process. However, her ship's computer has locked Samus in a Navigation Room, as the Federation has ordered it to keep her confined until their arrival. Desperate, Samus yells at the computer: ""Don't let them do this. Can't you see what will happen, Adam?"" Puzzled at the use of the name, the computer inquires as to who this Adam was. Samus reveals that he had been her previous commanding officer and had died saving her life. Apparently moved by Samus's revelation, the computer agrees with the plan, and suggests that if Samus were to alter the station's orbit, then she might be able to include the planet in the explosion, thus ensuring the destruction of the X on planet SR388 as well as those on the station. At this point, Samus realizes that her ship's computer truly is Adam Malkovich, whose personality had been uploaded to a computer prior to his death.

Samus hurries to the Operations Room, where she is confronted by an SA-X. She manages to defeat it, but its Core-X escapes before she can absorb it. Ignoring its escape, Samus initiates the self-destruct sequence and hurries back to her ship. However, she finds the docking bay in ruins and her ship gone. Before she can react to the situation, an Omega Metroid appears, apparently having escaped from the Restricted Lab before its destruction and grown to full size in record time. Samus possesses no weapon capable of damaging the Metroid, and a single swipe of its claw reduces her energy reserves to one unit. As the Omega Metroid prepares to finish her off, the SA-X returns, and attacks the Metroid with its Ice Beam, injuring it. However, it was greatly weakened from its fight with Samus and is quickly defeated by the Metroid. This time, the Core-X hovers over Samus, allowing her to absorb it and obtain the ""Unnamed Suit"" as well as the Ice Beam and restoring her genetic condition to its pre-vaccine state. Using her regained abilities, Samus fights and kills the Omega Metroid after a fierce struggle. After the battle, Samus's ship reenters the bay, having been piloted by the computer, Adam, and the same Etecoons and Dachoras she saved on the previous mission to Zebes and later on the Habitation Deck.

As Samus leaves the station, it is shown crashing into SR388, destroying both the station and the planet, ridding the universe of the X forever.

Reflecting on her actions, Samus doubts people will understand why she destroyed the X, nor will they realize the danger that was barely averted. Samus believes she will be held responsible for defying the Federation, but Adam comforts her, telling her: ""Do not worry. One of them will understand. One of them must."" A final reflection, Samus goes on to say: ""we are all bound by our experiences. They are the limits of our consciousness. But in the end, the human soul will ever reach for the truth... This is what Adam taught me.""",Samus Aran,fixed_named_single,Explorer/Seeker,Hero/Warrior,Sage/Investigator,3,3,False,general_knowledge,Bounty hunter exploring alien environments.
1069,Super Mario Land,1989,Platform,Action | Fantasy | Science fiction,Single player,933.0,311.0,311.0,"Super Mario Land is the first Mario's outing on the Game Boy. It is a side-scrolling platformer much in the vein of the previous Super Mario Bros. This time, Mario must save Princess Daisy, rather than Princess Toadstool, from her kidnapper Tatanga, a mysterious spaceman. The game follows largely the same formula of its aforementioned predecessor, with Mario defeating enemies by jumping on them and collecting coins and power ups by hitting floating blocks, with each world leading up to a boss fight which is defeated using by collapsing the floor. A unique feature of this installment is two scrolling shoot-'em-up levels, the first of which Mario pilots a submarine, and the second an aeroplane.","Once upon a time, there was a peaceful world called Sarasaland. In this world there were 4 kingdoms named Birabuto, Muda, Easton and Chai.

One day, the skies of Sarasaland were suddenly covered by a huge black cloud. From a crack in this cloud, the unknown space monster Tatanga emerged to try to conquer Sarasaland.

Tatanga hypnotized the people of all the kingdoms so that he could control them in any way he liked. In this way he took over Sarasaland. Now, he wants to marry Princess Daisy of Sarasaland and make her his queen.

Mario came to know of these events, and he has started on a journey to the Chai Kingdom where Princess Daisy is held captive, in order to restore peace to Sarasaland.

Can Mario defeat Tatanga, release people from his interstellar hypnosis, and rescue Princess Daisy? It's all up to you and Mario's skill. Go for it Mario!",Mario,fixed_named_single,Hero/Warrior,Innocent,Jester/Trickster,3,3,False,general_knowledge,Mario platform/adventure lead.
134597,Astro's Playroom,2020,Adventure | Platform,Action | Science fiction,Single player,927.0,301.0,307.0,"Astro and his crew lead you on a magical introduction through PS5 in this fun platformer that comes pre-loaded on PS5. Explore four worlds, each based on PS5’s console components. Each area showcases innovative gameplay that taps into the new features of the PS5's DualSense wireless controller.",,Astro,nonhuman_fixed_protagonist,Innocent,Explorer/Seeker,Hero/Warrior,3,3,False,general_knowledge,Playful robot mascot.
185246,Alan Wake II,2023,Adventure | Shooter,Action | Horror | Mystery | Survival | Thriller,Single player,926.0,302.0,307.0,Alan Wake 2 marks Remedy Entertainment’s first foray into the survival horror genre. Ritualistic murders in a small town. A writer trapped in a nightmare. An FBI agent looking for answers. Two realities. Two hero characters. One horror story that wants them dead.,"Alan Wake went missing in 2010. He was a bestselling writer based in New York City. On a vacation in the Pacific Northwest with his wife, Alice Wake, he came face to face with a force of supernatural darkness. It brought Wake’s writing, a horror story, to life. He fought this dark presence and managed to banish it back to where it came from, a nightmarish dark place hidden under a caldera lake outside the small town of Bright Falls. Wake wrote an ending to his horror story and with that freed his wife from the darkness under the lake but became trapped there himself.

Alan Wake is not dead, although he has wished he was many times. For 13 years he’s been a prisoner in the Dark Place, where his nightmares, his fears, and his stories manifest as reality around him. For 13 years, he has been fighting to stay sane and write a story that would change reality around him in order for him to escape. So far, he has failed.

Saga Anderson is an accomplished FBI agent with a reputation for solving impossible cases. She arrives in the small-town community of Bright Falls in the Pacific Northwest to investigate a string of ritualistic murders.

Anderson’s case spirals into a nightmare when she discovers pages of a horror story that start to come true around her and suggest disturbing links to Alan Wake, a writer who went missing in the area over a decade ago.",Alan Wake and Saga Anderson,fixed_dual,Creator/Artist,Sage/Investigator,Everyman/Orphan,3,3,False,general_knowledge,Writer and investigator dual structure.
1515,Pokémon Sapphire Version,2002,Adventure | Role-playing (RPG) | Turn-based strategy (TBS),Action | Fantasy | Kids,Multiplayer | Single player,912.0,304.0,304.0,"Sequel to Pokémon Gold and Silver Versions (1999), Pokémon Ruby and Sapphire Versions offer 135 new Pokémon, more complex battling and training systems, new crime organizations, a longer and more story-focused campaign and upgraded graphics to create a new and technically improved Pokémon experience.",,Player character / Pokémon Trainer,customizable_but_defined,Explorer/Seeker,Caregiver/Guardian,Sage/Investigator,3,3,False,general_knowledge,Trainer journey with chosen avatar.
3603,Spider-Man,2000,Adventure | Hack and slash/Beat 'em up,Action,Single player,901.0,299.0,300.0,"Spider-Man is an action-adventure game developed by Neversoft. Players control Spider-Man as he navigates levels using web-swinging, combat, and stealth mechanics. The story involves a conspiracy featuring villains such as Doctor Octopus and Venom.",,Spider-Man / Peter Parker,fixed_named_single,Hero/Warrior,Caregiver/Guardian,Jester/Trickster,3,3,False,general_knowledge,Friendly neighborhood hero.
1025,Zelda II: The Adventure of Link,1987,Adventure | Platform | Role-playing (RPG),Action | Fantasy,Single player,900.0,300.0,300.0,"Zelda II: The Adventure of Link is the second major installment in The Legend of Zelda series and the direct sequel to the first game. Like its predecessor, it features dungeons that must be located in the overworld and searched for an item that will prove useful. However, the game presents many very important gameplay changes compared to the previous one, affecting especially the movements and the combat. Moving around the world map involves encounters with enemies that take place on a side-scrolling playfield rather than the top-down perspective for which the series became known.","Several years after the events of The Legend of Zelda, Link has just turned sixteen and discovers a strange birthmark on his hand. With the help of Impa, Zelda's nursemaid, Link learns that this mark is the key to unlock a secret room where Princess Zelda lies sleeping. When young, Princess Zelda was given knowledge of the Triforce of power which was used to rule the kingdom of Hyrule, but when a magician unsuccessfully tried to find out about the Triforce from Zelda, he put her into an eternal sleep. In his grief, the prince placed Zelda in this room hoping she may wake some day. He ordered all female children in the royal household to be named Zelda from this point on, so the tragedy would not be forgotten. Now, to bring Princess Zelda back, Link must locate all the pieces of the Triforce which have been hidden throughout the land.",Link,fixed_named_single,Hero/Warrior,Explorer/Seeker,Innocent,3,3,False,general_knowledge,Zelda mainline lead.
7170,Ico,2001,Adventure | Platform | Puzzle,Action | Drama | Fantasy,Single player,887.0,293.0,295.0,"An action-adventure game in which a boy is abandoned and taken to a massive castle by his people. After exploring it for a while, he meets a girl who speaks a different language than him, then decides to get both of them out of the castle grounds by leading her along, in order to escape the shadow-like creatures that frequently try to kidnap the girl.","Ico, a horned boy, is taken by a group of warriors to an abandoned castle and locked inside a stone coffin to be sacrificed. A tremor topples the coffin and Ico escapes. As he searches the castle, he comes across Yorda (ヨルダ Yoruda?), a captive girl who speaks a different language. Ico helps Yorda escape and defends her from shadow-like creatures. The pair make their way through the castle and arrive at the bridge leading to land. As they cross, the Queen, ruler of the castle, appears and tells Yorda that as her daughter she cannot leave the castle. The Queen destroys part of the bridge; although Yorda tries to save him, Ico falls off the bridge and loses consciousness.

Ico awakens below the castle and makes his way back to the upper levels, finding a magic sword that dispels the shadow creatures. After discovering that Yorda has been turned to stone by the Queen. He confronts the Queen in her throne room, who reveals that she plans to restart her life anew by taking possession of Yorda's body. Ico slays the Queen with the magic sword, but with her death the castle begins to collapse around him; he is hit by falling debris, breaking his horns, and he falls unconscious. The Queen's spell on Yorda is broken, and a shadowy Yorda carries Ico safely out of the castle to a boat, sending him to drift to the shore alone. Ico awakens to find the distant castle in ruins, and Yorda, in her human form, washed up nearby. She stirs.",Ico,fixed_named_single,Innocent,Caregiver/Guardian,Explorer/Seeker,3,3,False,general_knowledge,Child rescues and protects Yorda.
1741,Mega Man X,1993,Adventure | Platform | Shooter,Action | Science fiction,Single player,883.0,293.0,294.0,"Mega Man X, known as Rockman X in Japan, is the first game of the Mega Man X series. It was the first spin-off of the classic Mega Man series and made its debut on the Super Famicom/SNES, initially released in 1993. It was ported to the PC in 1995, and to Android and iOS devices in 2011. It was re-released as part of Mega Man X Collection in January 2006, then later re-released in Mega Man X Legacy Collection in July 2018. The game takes place in the year 21XX (early 22nd century), a century after the conclusion of the classic Mega Man series, and stars a new main character named X.","It is the year 21XX. While trying to find a fossil record, Dr. Cain, a human scientist, has uncovered a capsule with a robot from the past: Mega Man X. The capsule contained a warning message from Dr. Light, his creator:

WARNING:

""X"" IS THE FIRST OF A NEW GENERATION OF ROBOTS WHICH CONTAIN AN INNOVATIVE NEW FEATURE - THE ABILITY TO THINK, FEEL AND MAKE THEIR OWN DECISIONS. HOWEVER THIS ABILITY COULD BE VERY DANGEROUS. IF ""X"" WERE TO BREAK THE FIRST RULE OF ROBOTICS, ""A ROBOT MUST NEVER HARM A HUMAN BEING"", THE RESULTS WOULD BE DISASTROUS AND I FEAR THAT NO FORCE ON EARTH COULD STOP HIM.

APPROXIMATELY 30 YEARS WILL BE REQUIRED BEFORE WE CAN SAFELY CONFIRM HIS RELIABILITY. UNFORTUNATELY I WILL NOT LIVE TO SEE THAT DAY, NOR DO I HAVE ANYONE TO CARRY ON MY WORK. THEREFORE, I HAVE DECIDED TO SEAL HIM IN THIS CAPSULE, WHICH WILL TEST HIS INTERNAL SYSTEMS UNTIL HIS RELIABILITY HAS BEEN CONFIRMED. PLEASE DO NOT DISTURB THE CAPSULE UNTIL THAT TIME.

""X"" POSSESSES GREAT RISKS AS WELL AS GREAT POSSIBILITIES. I CAN ONLY HOPE FOR THE BEST.

SEPTEMBER 18, 20XX
T.LIGHT
X's design interested Cain, and he analyzed Dr. Light's notes. Months later, Cain was able to create robots similar to X, called Reploids, and they began to be mass-produced around the world. For unknown reasons, some Reploids began to act strange and attacked humans, being labeled Mavericks. To counter any possible threat, the Maverick Hunters were formed. Sigma, an advanced Reploid, was assigned to be their leader. X also became a member of the Maverick Hunters. Time passes and the Maverick Hunters are able to keep peace, but one day Sigma himself became a Maverick, being joined by other Maverick Hunters to start a war against humanity. Although X was by nature a pacifist, he had to do something, so he joined the new leader of the Maverick Hunters, Zero, to stop the ambitions of Sigma and the Mavericks.",X,nonhuman_fixed_protagonist,Hero/Warrior,Innocent,Magician/Transformer,3,3,False,general_knowledge,Android hero with transformative powers.
1618,Mortal Kombat,1992,Fighting,Action,Multiplayer | Single player,882.0,294.0,294.0,"Mortal Kombat is a side-scrolling fighting game. Fighting is set as one-on-one combat, allowing each player to perform a variety of punches, kicks, and special moves in order to defeat their opponent. When the opponent faces their second round loss, the winner can perform a finishing move called a ""Fatality"" on the loser. The Fatality is a move unique to each fighter that graphically kills the loser in a blood-soaked finale.","Seven martial artists from Earth must battle in sorcerer Shang Tsung's super secret tournament. For the past 9 of these tournaments, Shang Tsung's four-armed mutant bodyguard Goro has won all of them. Should he win the tenth, Earth will be left at the mercy of Shang Tsung's Outworld. Playable characters include Raiden, the Thunder God invited to fight in the tournament, in human (and thus killable) form; Liu Kang, a Shaolin monk determined to stop Shang Tsung; Johnny Cage, a Hollywood movie star who wants the publicity; Sonya Blade, a US Special Forces agent; Kano, a tyrant being pursued by Sonya Blade; Sub-Zero, a mercenary ninja with orders to assassinate Shang Tsung and Scorpion, a murdered ninja who has been brought back from the dead to try and kill Sub-Zero, the man who murdered him.",,no_clear_protagonist,Not applicable,Uncertain,Uncertain,2,2,False,metadata_inference,Fighting roster without a single protagonist.
1289,Ratchet & Clank,2002,Adventure | Platform | Shooter,Action | Comedy | Science fiction,Single player,880.0,292.0,293.0,"Ratchet & Clank is a platform/adventure game in a similar vein to the 3D versions of the Rayman, Sonic, Mario, or other games. It involves the two protagonists Ratchet, a furry alien creature, and Clank, a nerdy little robot, going on a quest to find Captain Qwark and ultimately to help save the galaxy.

Ratchet & Clank includes many of the best features of previous similar games, but makes itself unique in a number of ways. Firstly each of the game's levels are huge sweeping vistas with extremely detailed buildings which are visible at all times (i.e. there is no distance fog). This means that a building on the horizon is not just a ""backdrop""; in all likelihood Ratchet will be exploring it in a few moments time. Secondly, the game includes a number of sub-games, such as a space fight sequence and a number of turret shoot-outs which are akin to Missile Command in the first person.

The game has over twenty levels (planets) and includes as many real-time cut-scenes which tell the story. Also of note is that the story is non-linear, requiring the player to return to previous levels to complete objectives and to choose between multiple paths forward. There is also a respectable array of weapons, gadgets, and accessories to find or buy as the game progresses, which offer some unique gameplay features.","On a fine day on the planet Veldin, a furry Lombax named Ratchet is working on his spaceship when a robot crash lands near his home. Ratchet recovers the robot from the wreckage, naming him “Clank.” Clank shows Ratchet a recording of Chairman Drek of the Blarg race. In the recording, Drek explains that his home planet has become so polluted it is now uninhabitable. Drek’s solution is to build a new planet for his race by extracting areas from other planets! What’s worse is that Drek has developed a superweapon called the Deplanetizer which will destroy Veldin to make room for his new planet. Fearing that Drek will destroy everything in his path, Ratchet and Clank team up for their first explosive adventure to save the galaxy.",Ratchet and Clank,fixed_dual,Hero/Warrior,Jester/Trickster,Creator/Artist,3,3,False,general_knowledge,Action-platform duo.
15536,Escape from Tarkov,2025,Role-playing (RPG) | Shooter | Simulator | Tactical,Action | Sandbox | Survival | Warfare,Co-operative | Massively Multiplayer Online (MMO) | Multiplayer | Single player,880.0,292.0,293.0,Escape from Tarkov is a hardcore and realistic online first-person action RPG/Simulator with MMO features and story-driven walkthrough.,"With each passing day the situation in the Norvinsk region grows more and more complicated. Incessant warfare in Tarkov has sparked massive panic; local population has fled the city, but those who stayed are looking to improve their fortunes at the expense of others. Having accepted the new reality, “savage” Tarkov locals - Scavs flocked into well-armed gangs and started the redivision of the city. Nowadays, Tarkov is separated by unseen borders, controlled by different groups. Gain-greedy gunmen would go to any length to have their way, including the murder of civilians and direct confrontation with the two private military companies.

The players will have to experience living in the skin of one of the mercenaries who survived the initial stage of the Tarkov conflict. After choosing one of the sides – USEC or BEAR – the player’s character starts to make his way out of the city. Tarkov is sealed off by UN and Russian military, supply chains are cut, communication with operational command is lost, and in these conditions everyone has to make his own choices of what to do and how to get out of the chaos-ridden metropolis.",Survivor / player character,player_avatar_weakly_defined,Hero/Warrior,Everyman/Orphan,Ruler/Leader,1,1,True,metadata_inference,Weak protagonist role inferred from genre and metadata; no fixed name found.
3941,Harry Potter and the Chamber of Secrets,2002,Adventure | Platform,Action | Fantasy,Single player,876.0,292.0,292.0,"Harry Potter and the Chamber of Secrets is the sequel to Harry Potter and the Sorcerer's Stone for PC and Mac. As its prequel, five different versions of this game were released for different gaming platforms. In this version, you control Harry in an action-adventure platforming gameplay. The most significant difference from the previous game is that gameplay is less linear, with Hogwarts becoming more of an open world. You can Interact with familiar characters from the movie like Ron, Hermione and of course Gilderoy Lockhart. Additionally, there are multiple mini-games and side quests.","The plot follows Harry's second year at Hogwarts School of Witchcraft and Wizardry, during which a series of messages on the walls of the school's corridors warn that the Chamber of Secrets has been opened and that the heir of Slytherin would kill all pupils who do not come from all-magical families.",Harry Potter,fixed_named_single,Magician/Transformer,Hero/Warrior,Innocent,3,3,False,general_knowledge,Young wizard hero.
