appid,name_from_app_list,absolute_index,details_from_cache,steamspy_from_cache,forced_include,bucket,matched_terms,relevance_score,steamspy_tags,steam_type,steam_name,is_free,required_age,release_date_coming_soon,steam_release_date,developers,publishers,steam_genres,steam_categories,platform_windows,platform_mac,platform_linux,metacritic_score,recommendations_total,short_description,header_image,website,support_url,support_email,steamspy_owners,steamspy_median_forever,steamspy_average_forever,total_reviews,total_positive,total_negative,total_ratings_pos_neg,positive_ratio,review_score,review_score_desc,reviews_from_cache,include_in_corpus,exclusion_reason,original_release_year,original_release_decade,game_series,protagonist,protagonist_type,protagonist_gender,primary_archetype,secondary_archetype,shadow_load_0_3,player_projection_0_3,narrative_complexity_0_3,corpus_notes,coding_source,review_error,run_id,run_start_index,run_scan_limit,scanned_at_utc,player_shaped_arc,ensemble_archetypes,llm_primary_archetype_suggestion,llm_secondary_archetype_suggestion,llm_shadow_load_suggestion,human_validation_primary_mode,human_validation_secondary_mode,human_validation_agreement_score,human_validation_votes_json
307690,Sleeping Dogs: Definitive Edition,3436,True,True,False,narrative/protagonist-heavy,"Action, Adventure, Martial Arts, Open World, Sandbox, Shooter, Singleplayer, Story Rich, Third Person, Third-Person Shooter",15,"Open World, Action, Martial Arts, Crime, Singleplayer, Third Person, Story Rich, Parkour, Adventure, Multiplayer, Gore, Mature, Racing, Atmospheric, Shooter, Third-Person Shooter, Sandbox, Great Soundtrack, Fighting, Remake",game,Sleeping Dogs: Definitive Edition,False,17,False,"Oct 8, 2014","United Front Games, Feral Interactive (Mac)","Square Enix, Feral Interactive (Mac)","Action, Adventure, Racing","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,True,False,,68368,"The Definitive Edition of the critically acclaimed, award winning open-world action adventure, reworked, rebuilt and re-mastered for the new generation. With all previously available DLC included and a wealth of tech and visual improvements, Hong Kong has never felt so alive.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/307690/header.jpg?t=1766070052,http://www.sleepingdogs.net/,http://sqex.to/steamsupport,,"2,000,000 .. 5,000,000",0,0,77343,72724,4619,77343,0.940279016847032,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:11:06.781384+00:00,,,,,,,,,
200260,Batman: Arkham City - Game of the Year Edition,1169,True,True,False,narrative/protagonist-heavy,"Action, Action-Adventure, Adventure, Detective, Open World, Sandbox, Singleplayer, Stealth, Story Rich, Third Person",18,"Action, Open World, Stealth, Superhero, Adventure, Third Person, Singleplayer, Beat 'em up, Comic Book, Detective, Story Rich, Atmospheric, Fighting, Action-Adventure, Cinematic, Controller, 3D Vision, Sandbox, Metroidvania, Great Soundtrack",game,Batman: Arkham City - Game of the Year Edition,False,0,False,"Sep 7, 2012",Rocksteady Studios,WB Games,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",True,False,False,91,54416,Get Batman: Arkham City and all DLC for one low price with the release of the GOTY Edition!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/200260/header.jpg?t=1745964057,http://community.batmanarkhamcity.com/,,support@wbgames.com,"2,000,000 .. 5,000,000",0,0,76261,73340,2921,76261,0.9616973289099278,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:09.952785+00:00,,,,,,,,,
678950,DRAGON BALL FighterZ,16060,False,False,False,action/adventure protagonist,Action,1,,game,DRAGON BALL FighterZ,False,0,False,"Jan 26, 2018",Arc System Works,Bandai Namco Entertainment,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",True,False,False,85,54518,DRAGON BALL FighterZ is born from what makes the DRAGON BALL series so loved and famous: endless spectacular fights with its all-powerful fighters.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/678950/df2f6b9630a969448a14eed5aba183d27d2ca65b/header_alt_assets_6.jpg?t=1776898545,https://www.bandainamcoent.com/,https://www.bandainamcoent.com/,,,,,76125,68849,7276,76125,0.9044203612479474,8,Very Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T12:09:57.003379+00:00,,,,,,,,,
224260,No More Room in Hell,1542,True,True,False,survival/sandbox or horror,"Action, Adventure, FPS, First-Person, Horror, Open World, Shooter, Survival, Survival Horror, Zombies",15,"Free to Play, Zombies, Multiplayer, Survival, Horror, Co-op, Online Co-Op, Action, FPS, First-Person, Survival Horror, Shooter, Post-apocalyptic, Open World, Realistic, Indie, Atmospheric, Mod, Adventure, Massively Multiplayer",game,No More Room in Hell,True,0,False,"Oct 31, 2013",No More Room in Hell Team,Lever Games,"Action, Indie, Free To Play","Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Captions available, VR Support, Steam Workshop, Partial Controller Support, Steam Cloud, Valve Anti-Cheat enabled, Includes level editor, Includes Source SDK",True,False,True,,703,"The chances of you surviving this all out war of society and the undead are slim to none. Already, there are millions of the walking dead shambling about, searching for food to eat. There's no known cure. One bite can possibly end it all for you. However, you aren't alone in this nightmare.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/224260/header.jpg?t=1696263772,https://www.nomoreroominhell.com/,https://forums.nomoreroominhell.com/index.php?/forum/57-help-support/,,"5,000,000 .. 10,000,000",0,0,76022,68353,7669,76022,0.8991213069900819,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:28.619882+00:00,,,,,,,,,
787860,Farming Simulator 19,20283,False,False,False,systemic/player-role,Simulation,2,,game,Farming Simulator 19,False,0,False,"Nov 19, 2018",Giants Software,Giants Software,Simulation,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,True,False,73,64319,"The best-selling franchise takes a giant leap forward with a complete overhaul of the graphics engine, offering the most striking and immersive visuals and effects, along with the deepest and most complete farming experience ever.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/787860/header.jpg?t=1674664652,,http://www.farming-simulator.com/support.php,support@giants-software.com,,,,75978,71769,4209,75978,0.9446023849008923,8,Very Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T15:33:09.560629+00:00,,,,,,,,,
414340,Hellblade: Senua's Sacrifice,7067,True,False,False,action/adventure protagonist,"Action, Adventure",2,,game,Hellblade: Senua's Sacrifice,False,17,False,"Aug 7, 2017",Ninja Theory,"Ninja Theory, Xbox Game Studios","Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",True,False,False,83,66226,"From the makers of Heavenly Sword, Enslaved: Odyssey to the West, and DmC: Devil May Cry, comes a warrior’s brutal journey into myth and madness. Set in the Viking age, a broken Celtic warrior embarks on a haunting vision quest into Viking Hell to fight for the soul of her dead lover.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/414340/header.jpg?t=1776350290,http://www.hellblade.com/,http://www.hellblade.com/contact,hellbladesupport@ninjatheory.com,,,,75968,68329,7639,75968,0.8994445029486099,8,Very Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:08:44.236637+00:00,,,,,,,,,
380600,Fishing Planet,5934,True,False,False,systemic/player-role,"Simulation, Sports",2,,game,Fishing Planet,True,0,False,"Aug 28, 2017",Fishing Planet LLC,Fishing Planet LLC,"Massively Multiplayer, Simulation, Sports, Free To Play","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Remote Play on TV",True,True,True,,551,Fishing Planet® is a free-to-play and highly realistic first-person online multiplayer fishing simulator. Developed by avid fishing enthusiasts to bring you the full thrill of actual angling on your PC.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/380600/46c387ea35e4c962e27a7720d27d0371a9c25324/header_alt_assets_15.jpg?t=1781199896,http://www.fishingplanet.com,,support@fishingplanet.com,,,,75161,65196,9965,75161,0.8674179428160881,8,Very Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:04:54.688616+00:00,,,,,,,,,
460950,Katana ZERO,8600,True,False,False,action/adventure protagonist,Action,1,,game,Katana ZERO,False,0,False,"Apr 18, 2019",Askiisoft,Devolver Digital,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,True,False,83,65465,"Katana ZERO is a stylish neo-noir, action-platformer featuring breakneck action and instant-death combat. Slash, dash, and manipulate time to unravel your past in a beautifully brutal acrobatic display.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/460950/header.jpg?t=1761066027,http://www.katanazero.com/,http://www.katanazero.com/,,,,,75067,73525,1542,75067,0.9794583505401842,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:13:29.579091+00:00,,,,,,,,,
218230,PlanetSide 2,1457,True,True,False,RPG/character progression,"Action, Adventure, FPS, First-Person, Open World, RPG, Shooter, Strategy, Tactical",11,"Free to Play, FPS, Massively Multiplayer, Shooter, Action, Open World, Multiplayer, Team-Based, Sci-fi, War, Tactical, First-Person, PvP, Futuristic, Online Co-Op, Co-op, Strategy, Space, Adventure, RPG",game,PlanetSide 2,True,0,False,"Nov 20, 2012",Rogue Planet Games,Daybreak Game Company,"Action, Massively Multiplayer, Free To Play","Multi-player, MMO, PvP, Online PvP, Steam Trading Cards, Steam Cloud",True,False,False,84,578,"PlanetSide 2 is an all-out planetary war, where thousands of players battle as one across enormous continents. Utilize infantry, ground and air vehicles, and teamwork to destroy your enemies in this revolutionary first-person shooter on a massive scale.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/218230/86a0f9e8396733762ba9aff37169498e603c38b5/header.jpg?t=1765498236,http://www.planetside2.com/,http://help.planetside2.com,,"5,000,000 .. 10,000,000",0,0,74613,60080,14533,74613,0.8052216101751706,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:25.216086+00:00,,,,,,,,,
304430,INSIDE,3343,True,True,False,narrative/protagonist-heavy,"2D Platformer, Action, Action-Adventure, Adventure, Horror, Multiple Endings, Narrative, Platformer, Puzzle-Platformer, Singleplayer, Story Rich",18,"2.5D, Puzzle-Platformer, Atmospheric, Dark, Story Rich, Indie, Horror, Cinematic, Singleplayer, Adventure, Multiple Endings, 2D Platformer, Puzzle, Ambient, Platformer, Minimalist, Action-Adventure, Narrative, Controller, Action",game,INSIDE,False,0,False,"Jul 7, 2016",Playdead,Playdead,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Color Alternatives, Keyboard Only Option, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",True,False,False,87,68416,"Hunted and alone, a boy finds himself drawn into the center of a dark project. INSIDE is a dark, narrative-driven platformer combining intense action with challenging puzzles. It has been critically acclaimed for its moody art style, ambient soundtrack and unsettling atmosphere.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304430/header.jpg?t=1761819581,http://www.playdead.com/,http://playdead.com/support/inside/,support@playdead.com,"2,000,000 .. 5,000,000",0,0,74513,72268,2245,74513,0.9698710292163784,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:10:28.987262+00:00,,,,,,,,,
431240,Golf With Your Friends,7553,True,False,False,general genre match,Sports,0,,game,Golf With Your Friends,False,0,False,"May 19, 2020","Blacklight Interactive, Team17",Team17,"Casual, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Workshop, Partial Controller Support, Stats, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing",True,True,True,,49309,"Why have friends if not to play Golf... With Your Friends! Nothing is out of bounds as you take on courses filled with fast paced, exciting, simultaneous mini golf for up to 12 players!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/431240/header.jpg?t=1780479958,https://www.gwyf.golf/,https://www.team17.com/support/,help@team17support.com,,,,73807,64587,9220,73807,0.8750795994959828,8,Very Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:10:21.394016+00:00,,,,,,,,,
203770,Crusader Kings II,1224,True,True,False,RPG/character progression,"Character Customization, Grand Strategy, Political, Political Sim, RPG, RTS, Sandbox, Simulation, Singleplayer, Strategy",20,"Grand Strategy, Strategy, Medieval, Historical, Political Sim, Simulation, RPG, Sandbox, Multiplayer, Politics, Diplomacy, Singleplayer, Replay Value, Real-Time with Pause, Moddable, Political, Free to Play, Character Customization, RTS, Great Soundtrack",game,Crusader Kings II,True,0,False,"Feb 14, 2012",Paradox Development Studio,Paradox Interactive,"RPG, Simulation, Strategy, Free To Play","Single-player, Multi-player, Steam Trading Cards",True,True,True,82,30859,Explore one of the defining periods in world history in an experience crafted by the masters of Grand Strategy.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/203770/header.jpg?t=1740566844,http://www.crusaderkings.com/,https://paradox.zendesk.com/home,,"2,000,000 .. 5,000,000",0,0,73646,66681,6965,73646,0.90542595660321,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:11.898331+00:00,,,,,,,,,
233450,Prison Architect,1671,True,True,False,systemic/player-role,"Base-Building, Building, City Builder, Colony Sim, Management, Resource Management, Sandbox, Simulation, Singleplayer, Strategy",17,"Simulation, Building, Sandbox, Base-Building, Colony Sim, Strategy, Management, City Builder, 2D, Top-Down, Multiplayer, Resource Management, Economy, Singleplayer, Moddable, Capitalism, Funny, Replay Value, Indie, Casual",game,Prison Architect,False,0,False,"Oct 6, 2015","Introversion Software, Double Eleven",Paradox Interactive,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",True,True,True,83,59791,Only the world’s most ruthless Warden can contain the world’s most ruthless inmates. Design and develop your personalized penitentiary in Prison Architect.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/233450/header.jpg?t=1759221867,https://www.prisonarchitect.com/,https://www.paradoxplaza.com/support-static-info-ca.html,,"5,000,000 .. 10,000,000",0,0,73416,65537,7879,73416,0.8926800697395663,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:38.850509+00:00,,,,,,,,,
286160,Tabletop Simulator,2799,True,True,False,RPG/character progression,"First-Person, RPG, Sandbox, Simulation, Strategy",9,"Tabletop, Board Game, Simulation, Multiplayer, Sandbox, Card Game, VR, Trading Card Game, Physics, Moddable, 3D, Strategy, Online Co-Op, Casual, Wargame, Co-op, RPG, Funny, First-Person, Indie",game,Tabletop Simulator,False,0,False,"Jun 5, 2015",Berserk Games,Berserk Games,"Casual, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing",True,True,True,,47960,"Tabletop Simulator is the only simulator where you can let your aggression out by flipping the table! There are no rules to follow: just you, a physics sandbox, and your friends. Make your own online board games or play the thousands of community created mods. Unlimited gaming possibilities!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/286160/header.jpg?t=1772387518,https://www.tabletopsimulator.com/,https://forums.tabletopsimulator.com/,berserkgames@gmail.com,"2,000,000 .. 5,000,000",0,0,73277,70299,2978,73277,0.9593596899436384,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:08:39.963064+00:00,,,,,,,,,
213670,South Park™: The Stick of Truth™,1390,True,True,False,narrative/protagonist-heavy,"Action, Adventure, JRPG, Open World, RPG, Singleplayer, Story Rich, Turn-Based, Turn-Based Strategy, Zombies",18,"RPG, Comedy, Adventure, Funny, Turn-Based, Dark Humor, Singleplayer, Action, Mature, 2D, Satire, Nudity, Cartoon, Open World, Story Rich, Fantasy, Turn-Based Strategy, Epic, Zombies, JRPG",game,South Park™: The Stick of Truth™,False,0,False,"Mar 3, 2014",Obsidian Entertainment,Ubisoft,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,,60080,"From the perilous battlefields of the fourth-grade playground, a young hero will rise, destined to be South Park’s savior. From the creators of South Park, Trey Parker and Matt Stone, comes an epic quest to become… cool. Introducing South Park™: The Stick of Truth™.For a thousand years, the battle has been waged.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/213670/header.jpg?t=1777994062,http://southpark.ubi.com/stickoftruth/en-us/home/index.aspx,http://support.ubi.com,,"2,000,000 .. 5,000,000",0,0,72714,70947,1767,72714,0.9756993151250104,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:22.894683+00:00,,,,,,,,,
238460,BattleBlock Theater®,1762,True,True,False,action/adventure protagonist,"2D Platformer, Action, Adventure, Narration, Platformer, Puzzle-Platformer, Singleplayer",6,"Co-op, Platformer, Funny, Comedy, Level Editor, Multiplayer, Local Co-Op, 2D, Online Co-Op, Cats, 2D Platformer, Action, Side Scroller, Local Multiplayer, Casual, Singleplayer, Puzzle-Platformer, Indie, Puzzle, Narration",game,BattleBlock Theater®,False,0,False,"May 15, 2014",The Behemoth,The Behemoth,"Action, Adventure, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",True,True,False,85,55553,"Welcome to BattleBlock Theater! You’ve got no where to go but up...on stage. Play single player or co-op to free your friends and save Hatty Hattington! Jump, solve and battle your way through a mysterious theater inhabited by highly technological felines.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/238460/header.jpg?t=1779296698,https://www.battleblocktheater.com,https://support.thebehemoth.com,support@thebehemoth.com,"2,000,000 .. 5,000,000",0,0,72633,70591,2042,72633,0.9718860573017776,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:42.352933+00:00,,,,,,,,,
493340,Planet Coaster,9456,False,False,False,systemic/player-role,"Action, Adventure, Simulation, Strategy",6,,game,Planet Coaster,False,0,False,"Nov 17, 2016","Frontier Developments, Aspyr (Mac)","Frontier Developments, Aspyr (Mac)","Action, Adventure, Casual, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",True,True,False,84,59498,"Planet Coaster® - the future of coaster park simulation games has arrived! Surprise, delight and thrill incredible crowds as you build your coaster park empire - let your imagination run wild, and share your success with the world.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/493340/header.jpg?t=1725377481,https://www.planetcoaster.com/,https://support.frontier.co.uk/kb/,,,,,71835,65624,6211,71835,0.9135379689566367,8,Very Positive,False,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:22:24.984825+00:00,,,,,,,,,
17390,SPORE™,393,True,True,False,RPG/character progression,"Action, Adventure, Colony Sim, God Game, Open World, RPG, Resource Management, Sandbox, Simulation, Strategy",16,"God Game, Open World, Sandbox, Colony Sim, Exploration, Simulation, Space, Casual, Cute, Science, Funny, Aliens, Sci-fi, Adventure, Cartoony, Colorful, Family Friendly, Resource Management, Comedy, Cartoon",game,SPORE™,False,0,False,"Dec 19, 2008",Maxis™,Electronic Arts,"Action, Adventure, Casual, RPG, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing",True,False,False,84,65691,"Be the architect of your own universe with Spore, an exciting single-player adventure. From Single Cell to Galactic God, evolve your creature in a universe of your own creations.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/17390/header.jpg?t=1777486064,http://www.spore.com/,https://help.ea.com/,,"2,000,000 .. 5,000,000",0,0,71493,66191,5302,71493,0.925838893318227,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:05:31.488523+00:00,,,,,,,,,
387290,Ori and the Blind Forest: Definitive Edition,6178,True,False,False,action/adventure protagonist,Action,1,,game,Ori and the Blind Forest: Definitive Edition,False,0,False,"Apr 27, 2016",Moon Studios GmbH,Xbox Game Studios,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,88,61930,"“Ori and the Blind Forest” tells the tale of a young orphan destined for heroics, through a visually stunning Action-Platformer crafted by Moon Studios.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/387290/header.jpg?t=1701967651,http://www.oriblindforest.com/,http://xbox.com/oride,,,,,70663,67202,3461,70663,0.9510210435447122,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:05:31.053938+00:00,,,,,,,,,
265930,Goat Simulator,2350,True,True,False,systemic/player-role,"Action, Open World, Sandbox, Simulation, Singleplayer, Third Person",11,"Simulation, Funny, Comedy, Open World, Sandbox, Physics, Destruction, Casual, Indie, Action, Memes, Singleplayer, Third Person, Co-op, Local Multiplayer, 3D, Dark Humor, Exploration, Cute, Arcade",game,Goat Simulator,False,0,False,"Apr 1, 2014",Coffee Stain Studios,Coffee Stain Publishing,"Casual, Indie, Simulation","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing",True,True,True,62,54435,Goat Simulator is the latest in high-tech Goat Simulation technology.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/265930/header.jpg?t=1728895842,http://goat-simulator.com/,,support@coffeestain.se,"2,000,000 .. 5,000,000",0,0,69946,63596,6350,69946,0.909215680667944,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:07:49.095261+00:00,,,,,,,,,
298110,Far Cry® 4,3152,True,True,False,narrative/protagonist-heavy,"Action, Action RPG, Adventure, FPS, First-Person, Open World, RPG, Sandbox, Shooter, Singleplayer, Stealth, Story Rich, Survival",22,"Open World, Action, FPS, Co-op, Multiplayer, Adventure, Shooter, First-Person, Singleplayer, Stealth, Hunting, Atmospheric, Survival, Online Co-Op, Story Rich, Exploration, Crafting, Sandbox, RPG, Action RPG",game,Far Cry® 4,False,17,False,"Nov 17, 2014","Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",Ubisoft,"Action, Adventure","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support",True,False,False,80,64591,"Hidden in the towering Himalayas lies Kyrat, a country steeped in tradition and violence. You are Ajay Ghale. Traveling to Kyrat to fulfill your mother’s dying wish, you find yourself caught up in a civil war to overthrow the oppressive regime of dictator Pagan Min.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/298110/header.jpg?t=1778697412,http://farcrygame.com,https://support.ubi.com/,,"2,000,000 .. 5,000,000",0,0,69779,59131,10648,69779,0.8474039467461557,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:09:57.973146+00:00,,,,,,,,,
55230,Saints Row: The Third,930,True,True,False,RPG/character progression,"Action, Adventure, Character Customization, Female Protagonist, Open World, RPG, Sandbox, Shooter, Singleplayer, Third Person, Third-Person Shooter, Zombies",22,"Open World, Action, Comedy, Co-op, Third-Person Shooter, Funny, Character Customization, Sandbox, Third Person, Online Co-Op, Singleplayer, Great Soundtrack, Multiplayer, Crime, Shooter, Female Protagonist, Adventure, Satire, Zombies, RPG",game,Saints Row: The Third,False,17,False,"Nov 14, 2011",Volition,Deep Silver,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",True,False,True,84,48668,Get ready for the most out-landish gameplay scenarios ever seen as the Third Street Saints take on the Syndicate!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/55230/header.jpg?t=1764671029,http://www.saintsrow.com/,helpcenter.deepsilver.com,,"2,000,000 .. 5,000,000",0,0,69461,66439,3022,69461,0.9564935719324512,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:05:56.990030+00:00,,,,,,,,,
386180,Crossout,6132,True,False,False,action/adventure protagonist,"Action, Adventure",2,,game,Crossout,True,0,False,"Jul 26, 2017",Targem Games,Gaijin Network Ltd,"Action, Adventure, Massively Multiplayer, Racing, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Camera Comfort, Color Alternatives, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Subtitle Options, Remote Play on Tablet, Remote Play on TV",True,False,False,,882,Crossout - the postapocalyptic MMO action game where you can create a unique design for an armoured vehicle from dozens of parts and then drive it into multiplayer battles raging on land and in the skies alike.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/386180/4dfc237b732553a89244b42c9221943ac950b275/header.jpg?t=1780575737,http://crossout.net/,http://support.gaijinent.com,support@gaijinent.com,,,,69105,51956,17149,69105,0.7518414007669488,6,Mostly Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:05:26.454770+00:00,,,,,,,,,
747660,Five Nights at Freddy's: Security Breach,18690,False,False,False,action/adventure protagonist,"Action, Adventure",2,,game,Five Nights at Freddy's: Security Breach,False,0,False,"Dec 16, 2021",Steel Wool Studios,ScottGames,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing",True,False,False,,64422,"In Five Nights at Freddy’s: Security Breach, play as Gregory, a young boy who’s been trapped overnight inside of Freddy Fazbear’s Mega Pizzaplex. With the help of Freddy himself, Gregory must uncover the secrets of the Pizzaplex, learn the truth, and survive until dawn.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/747660/header.jpg?t=1686587905,https://www.steelwoolstudios.com/five-nights-at-freddys-security-breach,https://www.steelwoolstudios.com/contact,,,,,69044,59709,9335,69044,0.8647963617403395,8,Very Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T14:15:06.709540+00:00,,,,,,,,,
